OTU	Domain	Phylum	Class	Order	Family	Genus	MDBC01_rep	MDBC03_rep	MDBC04_rep	MDBC05_rep	MDBC06_rep	MDBC09_rep	MDBC11_rep	MDBC18_rep	MDBC21_rep	MDBC28_rep	MDBC29_rep	MDBC30_rep	MDBC32_rep	MDBC33_rep	MDBC34_rep	MDBC35_rep	MDBC36_rep	MDBC37_rep	MDBC38_rep	MDBC42_rep	MDBC44_rep	MDBC45_rep	MDBC46_rep
970	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	1
971	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	0	5	1	1	9	3	2	5	4	3	0	0	0	0	0	0	4	12	0	0	0	0	0
972	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	3	0	0
973	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
974	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	3
975	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	2	0	0	1	1	0	0	3
976	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	6	0	1	3	1	2	2	1	6	2	0	1	123	27	25	78	2	31	15	6	32	215	39
977	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	0	0	0	0	0	0	0	1	0	0	0	0	41	26	2	127	0	1	8	1	6	48	4
978	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	1	0	0	0	4	0
979	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	0	0	0	1	0	3	3	1	5	0	3	0	9	12	8	8	1	3	9	0	13	14	6
980	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	2
981	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	6	0	0	0	1	1	5	2
982	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	2	3	0	0	1	2	2	3	27	1	8	19	7	0	4	4	0	1	1	6	33	6	1
983	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	8	0
984	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	2	1	1
985	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	2	0	1	0	0	1	1	1
986	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0
987	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2
988	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	4	0	1	1	0	3	2	1
989	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	1	0	0
990	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Listeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	5	1	0
991	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	(Streptococcaceae)	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
992	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	1	1	0	0	2	3	0	2	1	0	1	3	143	28	3	69	1	3	24	3	17	30	23
993	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactovum	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0
994	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	27	21	14	26	21	30	28	93	23	11	26	13	13	17	4253	14	12	12	17	5	19	56	20
995	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	0	0	0	0	0	0	0	1	3	0	0	0	11	3	1	30	4	19	0	0	23	5	7
996	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	(Mycoplasmataceae)	0	2	3	0	0	0	4	0	4	0	51	0	11	1	0	0	0	0	0	1	8	0	0
997	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Candidatus Bacilloplasma	2	4	1	0	0	0	5	2	81	2	11	8	3	5	0	0	0	0	0	2	38	0	0
998	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Candidatus Lumbricincola	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	21	8534	6463	14	4608	13	56	10696	16818	8024	454	128	3	35461	42146	21	10823	6552	7	111733	171350	312	7
1000	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	uncultured	5	4	4	2	0	3	14	1	80	5	6	11	0	9	0	0	0	0	2	0	51	0	0
1001	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	0	0	0	0	0	0	4	1	2	0	0	1	4	0	1	0	0	0	0	0	2	1	0
1002	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	(Paenibacillaceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1003	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	2	2	0	4	0	0	4	0	3	2	0	0	2	1	0	0	1	6	0	1	3	1	7
1005	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Thermobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1006	Bacteria	Firmicutes	Bacilli	RF39	(RF39)	(RF39)	3	10	1	0	3	1	21	6	113	11	21	146	0	17	2	0	0	0	2	5	149	0	0
1007	Bacteria	Firmicutes	Bacilli	RF39	gut metagenome	(gut metagenome)	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1008	Bacteria	Firmicutes	Bacilli	RF39	metagenome	(metagenome)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1009	Bacteria	Firmicutes	Bacilli	RF39	uncultured bacterium	(uncultured bacterium)	2	8	3	0	3	0	2	4	98	8	21	12	0	6	0	0	0	6	1	2	64	0	1
1010	Bacteria	Firmicutes	Bacilli	RF39	uncultured Erysipelotrichia bacterium	(uncultured Erysipelotrichia bacterium)	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	5	0	0
1011	Bacteria	Firmicutes	Bacilli	RF39	uncultured rumen bacterium	(uncultured rumen bacterium)	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	2
1012	Bacteria	Firmicutes	Bacilli	RF39	unidentified	(unidentified)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1013	Bacteria	Firmicutes	Bacilli	RsaHf231	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
1014	Bacteria	Firmicutes	Bacilli	Staphylococcales	(Staphylococcales)	(Staphylococcales)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1015	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	2	4	2	0	2	7	3	3	0	0	0	0	6	5	408	2	4	1	1	1	3	9	3
1016	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	(Staphylococcaceae)	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	3	0	5	2	0	1	4	2
1017	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Auricoccus-Abyssicoccus	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
1018	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	1	0	0	7	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1019	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	0	0	0	0	0	0	0	0	1	0	0	0	14	14	3	7	2	48	12	1	5	16	15
1020	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Nosocomiicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
1021	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	46	10	12	38	26	22	14	21	44	40	18	35	26	38	99	49	63	193	82	10	61	127	83
1022	Bacteria	Firmicutes	Bacilli	Thermicanales	Thermicanaceae	Thermicanus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	(Thermoactinomycetaceae)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Baia	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1025	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Kroppenstedtia	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1026	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Laceyella	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
1027	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Pasteuria	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Thermoactinomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1029	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	uncultured	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
1030	Bacteria	Firmicutes	Clostridia	(Clostridia)	(Clostridia)	(Clostridia)	56	22	15	14	18	3	1	0	30	7	55	2	0	6	0	23	2	15	2	1	14	12	20
1031	Bacteria	Firmicutes	Clostridia	Caldicoprobacterales	Caldicoprobacteraceae	Caldicoprobacter	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0
1032	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	(Christensenellaceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
1033	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4
1034	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1035	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1036	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	uncultured rumen bacterium	(uncultured rumen bacterium)	2	0	0	0	1	0	0	0	14	3	9	1	0	3	0	0	0	1	0	0	9	0	0
1037	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	(Clostridia vadinBB60 group)	(Clostridia vadinBB60 group)	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0
1038	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	uncultured bacterium	(uncultured bacterium)	0	2	1	0	0	0	0	2	7	4	69	0	0	0	0	0	0	0	0	0	1	0	0
1039	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	uncultured Firmicutes bacterium	(uncultured Firmicutes bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1040	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Caloramator	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1041	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Thermobrachium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
1043	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	uncultured	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1044	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	(Clostridiaceae)	3	1	0	0	0	0	0	0	2	0	2	0	7	0	0	2	0	0	0	0	0	0	0
1045	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	100	16	20	4	8	0	0	0	0	0	1	2	9	0	0	2	0	1	1	0	0	5	0
1046	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 12	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0
1047	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 13	3	1	3	0	0	0	0	0	0	0	0	0	0	2	1	3	0	3	0	0	0	1	3
1048	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1049	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1050	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	1	0
1051	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2
1052	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1053	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Haloimpatiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1054	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hathewaya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1055	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	uncultured	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1056	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerofustaceae	Anaerofustis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1057	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1058	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1059	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	(Gracilibacteraceae)	(Gracilibacteraceae)	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	2	0
1060	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	Gracilibacter	uncultured bacterium	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1061	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	Lutispora	uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
1062	Bacteria	Firmicutes	Clostridia	Lachnospirales	(Lachnospirales)	(Lachnospirales)	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1063	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1064	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	(Lachnospiraceae)	52	44	36	14	16	6	2	1	4	0	2	1	0	0	1	0	2	3	1	0	2	0	2
1065	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] hallii group	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1066	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ruminantium group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1067	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gauvreauii group	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1068	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetitomaculum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1069	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1070	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerocolumna	5	0	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	0	3	0	0
1071	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostignum	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1072	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1073	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1074	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Catonella	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1075	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Cellulosilyticum	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
